free_text,label_id,dataset
"""đố bạn qk phụ_trách khu_vực nào mion tư_lệnh quân_khu bị cảnh_cáo tto trung_tướng nguyễn_hoàng thủy_phó bí_thư đảng_ủy_tư_lệnh quân_khu bị ủy_ban kiểm_tra trung_ương cảnh_cáo vì để xảy ra vi_phạm khuyết_điểm trong công_tác quản_lý sử_dụng đất""",0,vlsp
tất cả chỉ là ngụy biện,0,vihsd
"""bùi_trúc như nhìn thèm vl""",0,vlsp
"""thích trâu chơi con tero vl""",0,vlsp
em mê con nhỏ ngoài trần duy hưng nhưng phải cố gắng nhiều hơn !!!,0,vihsd
yêu cô tui kkk,0,vihsd
"""nga lê hay vl""",0,vlsp
hải đăng t gọi tường gió oánh bỏ mịa bây giờ :((,2,vihsd
ng pháp huhu đã buồn rồi  ko có gì coi buồn hơn,0,vihsd
không nói được gì,0,vihsd
m lên báo cáo tài chính hợp nhất đó mà xem! nói ra đã thấy mày óc chó ntn rồi! lũ thổ dân mồm vẩu!,2,vihsd
cực kì thuyết phục,0,vihsd
"""tân_kim pb""",0,vlsp
ha truong quần què j v @@,1,vihsd
giá như không phải là ông già t ...,0,vihsd
ak47 ak47 dạ em chỉ đi quảng bá hãng bột cu xưn hai con voi dùm idol của em thôi anh ơi :((,0,vihsd
"""việc giảng là việc của người_ta chỉ có ai ngu thì chết""",0,vlsp
hello vietnam toi yeu! chi kim oi ca nha khoe ha chi,0,vihsd
"""mấy hôm_nay đen đi bnhieu vì tội phơi nắng bôi kem chống nắng hnay lại bắt_đầu dưỡng da chị_em nào muốn trắng an_toàn hiệu_quả thì ngay đi nhé bột tắm trắng nhược_tuyết phù_sp đông thiên_nhiên kem dưỡng trắng laskin lotion nhập_khẩu hàn_quốc cam_kết bật tone_trắng da an_toàn không lột tẩy bột tắm trắng lt kem dưỡng_trắng da đỗ_hoài thương trang đào""",0,vlsp
vừa xem phim xong quay ra thấy idol đăng ảnh mà muốn đập mẹ cái tivi,0,vihsd
"""hỗ_trợ vay tín_chấp tiêu_dùng cá_nhân kể_cả các huyện miền núi tư_vấn cả thứ và chủ_nhật không tốn phí bảo_mật giải_ngân nhanh đang nợ vẫn được vay thêm bên dưới or để lại số điện_thoại để hỗ_trợ vay tiền siêu nhanh lãi_suất siêu nhẹ ngày có tiền bảo_mật thông_tin lãi_suất minh_bạch không tốn phí nợ rồi vẫn được vay thêm gọi ngay""",0,vlsp
đặng thị sậu chứ còn gì nữa,0,vihsd
"""jason vương ủa tao tưởng màu cưới rồi""",0,vlsp
"""tấm cám phiên_bản truyện kinh_di""",0,vlsp
sự xoăn sự tạo dáng cánh hoa a nhé,0,vihsd
nguyễn hằng khanh nguyen hay ăn nè,0,vihsd
nguyễn duy nghĩa suốt not xuốt,0,vihsd
"""kẻ bán niềm vui ħủy ďiệt concerned kẻ bán niềm vui andykiz video lyrics video sub encode kawaiibi website facebook fanpage""",0,vlsp
"mùa đông quảng cáo áo cộc tay ,nghe hợp lí :((",0,vihsd
nội cái mông là thấy trời sinh một cặp rồi :)),0,vihsd
"""bảo cường cú bẻ lái thần_thánh""",0,vlsp
"""tuyển ny cho bạn này trở lên""",0,vlsp
giáo án cc gì đây,1,vihsd
vì miếng cơm manh áo !,0,vihsd
ai khóc cùng ko nào,0,vihsd
"""chào tháng tư trân_trọng ép cọc bê_tông wonderful""",0,vlsp
"""nam_mô đi đà phật nam_mô quán thế âm bồ_tát cứu khổ cứu nạn phù_hộ độ trì cho chúng con được bình_yên tai qua nạn khỏi mọi việc hanh thong suôn_sẻ nam_mô di_đà phật""",0,vlsp
"""oppa dohyun""",0,vlsp
nhin c minh hieu con co duyen còn con di linh ca loc nhin mat  no muon cho no an dam,2,vihsd
không a ưi,0,vihsd
"""chuột sa hũ nếp""",0,vlsp
chặt cuu,1,vihsd
"""mình yêu nhau yêu nhau bình_yên thôi mình nói cảm_ơn với gió trời để những ước_mơ tự_do bay xa mãi tay nắm tay đi về muôn nơi thảo đỗ_vinh trịnh""",0,vlsp
phan nhuệ anh có cái đồng hồ trang fage nào cũng khoe??? uhmm bạn có tiền bạn khoe,0,vihsd
nhớ nuôi kiểu tóc này mới đủ combo nhé ae,0,vihsd
chuẩn . chuyện riêng tư người ta mà soi quá,0,vihsd
"mấy đứa đừng khen thầy nữa nha, thầy không thích vậy đâu",0,vihsd
vẫn là anh tôi sau khi cưới chị trang:)),0,vihsd
anh minh,0,vihsd
"""nước rửa_bát hàn có đủ chai túi nhé""",0,vlsp
phê lòi,0,vihsd
"""thật_ra thì khi ra đường thiếu phấn cũng được thiếu gì cung được chứ đừng thiếu son nhé""",0,vlsp
nghe mùi đa cấp khắm vkl chưa là j trong cái xã hội này đâu bớt dạy đời đi mấy ng đi xe máy mày còn chưa biết họ có bao nhiêu mét đất ở cầu giấy đâu,1,vihsd
hoàng hải yến  dạ :3 hehe,0,vihsd
tại ... những vụ này.,0,vihsd
chào thắm.,0,vihsd
đú trend,0,vihsd
camera sắc nét quá thầy ời :)),0,vihsd
"""nguyen thanh to the group địa_chỉ mua_sắm tp châu_đốc nguyen nồi cơm_điện hút bụi máy_khoan pin chi_tiết xem từng hình nha khách""",0,vlsp
"""xl vì đã làm cho bản_thân mình quá chịu nhiều nỗi đau xl xl""",0,vlsp
con bóng sadec =]],2,vihsd
xóa kênh cũ trước đã,0,vihsd
"""skyyyy oiiiiiiiii""",0,vlsp
i love you chu cà mo,0,vihsd
"""người_đời không cười khi bạn độc_thân họ chỉ cười khi bạn không_thể nuôi nổi bản_thân""",0,vlsp
đêm đến chỉ thích nắm tay ai đó thôi,0,vihsd
fan one piece :v,0,vihsd
thế thì đề nghị chuyển thành homestay giá sinh viên để mí đứa backpacker như mình có chỗ nghỉ giá hợp lí khi du hí đl nghen,0,vihsd
"""trang pham cao_thủ hụt_hẫng vl""",0,vlsp
e muốn gặp c e phải làm sao ạ,0,vihsd
",..",0,vihsd
b52,0,vihsd
"""nguyễn_tuyền chị thấy còn sợ vl""",0,vlsp
theo tao thì nó dùng cái này để dìm vụ cá chết,0,vihsd
đm. rẻ rách dlv,2,vihsd
"""thích cấy_mô mồ""",0,vlsp
bịt lol chạy quanh nhà là có thật,0,vihsd
"""dơ vl danh sang trần""",0,vlsp
"""có những ngày tự_dưng cảm_xúc tuột nghiêm_trọng huyền""",0,vlsp
trần vinh :) về nhà mà giúp mẹ giúp cha ở đây thuyết phục cái mả cha nhà mày,2,vihsd
k - icm lúc này,0,vihsd
"""nguyễn_khắc thành dkm""",1,vlsp
"""vương_thị thùy dung lên_lớp bàn tông""",0,vlsp
đcmm ad,2,vihsd
"""sữa dưỡng_trắng da fair and white paris pháp chuẩn đét mua này ngồi điều_hoà nhiều da cứ khô không_khốc ko thể thiếu dưỡng thể sữa rất đặc thấm sâu sau khi dưỡng da rất mềm mịn luôn mùi thơm thì khỏi phải bàn cực_kỳ dễ_chịu bác nào muốn thử thì ới em nhé em cam_đoan là các bác ko thể thất_vọng vì em nó đâu ps xài em ấy xong là không muốn dùng loại nào khác nữa cả giá chai ml mua chai giá chai""",0,vlsp
j thế ?,0,vihsd
tặng anh em fa nhé,0,vihsd
hiện nụ cười mới cần mời những diễn viên hài xuất sắc xin kính mời,0,vihsd
thịnh nguyễn check ib,0,vihsd
"""kiếm được đợt hàng xs max mà không mắc khá ngon nguyên zin mới full đát fullbox bản ll chưa active active lên là bảo_hành thoải_mái applecare rẻ hơn lên đến củ với shop khác mà chất_lượng hệt nhanh tay hốt ngay khi còn giá nào""",0,vlsp
mặt quần biết khùng,1,vihsd
à mà thôi =))),0,vihsd
được veler,0,vihsd
xa la công tử share về các page,0,vihsd
"""wow video phạm_minh anh in the group hội bố và bé hải phòng""",0,vlsp
yêu cô quá cô ơi,0,vihsd
"""tuân thái_tử updated his tuân thái_tử""",0,vlsp
lam hoang tuan anh,0,vihsd
"""ai béo bụng sổ bụng nhỉiii phải ưng nữa mà là quá ưng hè này nhất_định phải có set sì lịp nẹp bụng mỡ vừa thoáng mát này tính ra có còn rẻ hơn mấy loại lươm nhươm nhỉ làm_đẹp bên trong tí nèoooooo co_giãn tốt lắm mặc nhẹ nữa fullbox hịn lắm size kg size kg size kg od ngày""",0,vlsp
thành học oke chiều xuống =)))),0,vihsd
"""lâ ri""",0,vlsp
ba  nàng  tiên  chị em duyên  dáng nè  việt nam  ta nà  dễ thương quá hà,0,vihsd
"""trường vũ_gớm thật""",0,vlsp
chậm hơi nhiều nhịp nha,0,vihsd
mặc kiểu này là tao cá ổng vừa ỉa xong . đéo thể khác được,1,vihsd
"""giáo_sư đặng_hùng võ chỉ ra yếu_tố chính cần lưu khi quyết_định đầu_tư vào một sản_phẩm bất_động_sản ven biển tổ_quốc chia_sẻ về những rủi_ro thường gặp khi đầu_tư vào thị_trường bất_động_sản ven biển tại việt nam gs đặng_hùng võ chỉ ra yếu_tố chính cần lưu khi quyết_định đầu_tư vào một sản_phẩm bất_động_sản ven biển""",0,vlsp
vcl bôi cứt mũi,1,vihsd
một mình tao chấp hếttttttttt,0,vihsd
"""hỗ_trợ online với các gói vay tr_tr_tr_tr trả_góp qua ngân_hàng không mất phí làm hồ_sơ vay qua cmt sổ hộ_khẩu hoặc cmt bằng lái_xe vay qua hoá_đơn tiền điện vay qua giấy_tờ chứng_minh thu_nhập điều_kiện vay trên tuổi không có nợ xấu lãi_suất cực thấp dải_ngân sau tiếng không thế_chấp không giữ giấy_tờ gốc cam_kết bảo_mật thông_tin khách_hàng tư_vấn viên""",0,vlsp
"""tủi_thân vl""",0,vlsp
"""máy xông khoáng nano rất hữu_ích cho mọi người cd sử_dụng trước khi make up rất ăn phấn lâu trôi và giúp da kháng khuẩn tốt cd giúp giãn các lỗ chân_lông trên bề_mặt da khi lấy mụn bớt đau hơn và kháng khuẩn tốt cd pha thêm serum hoặc nước hoa_hồng cung_cấp dưỡng_chất giúp da căng bóng và rất rất nhìu công_dụng khác nữa nhé ce giá thì mềm xèo dễ xài quá_xá lâm bảo trân""",0,vlsp
anh độ càng ngày càng trẻ cu tùng lớn nhanh vc,0,vihsd
"""nguyễn_hữu_đức yeah music đôi_khi rời xa là cách tốt nhất để người mình yêu hạnh_phúc yeahmusic quanap phamanhquan song quân ai là người_thương em link youtube""",0,vlsp
chu ngọc khánh vân nhanh lém :v,0,vihsd
thế nên cập nhập tình hình corona của việt nam thì tốt hơn. page xàm đế bỏ fl đi mọi người ơi,2,vihsd
"""cẩm_giang gán tập nghe""",0,vlsp
"""minh tuyền ngủ đi mơ nha nàng""",0,vlsp
"""màu khang phan_hung dinh phạm henry""",0,vlsp
có ai đi xem phim này vs tớ k:)))),0,vihsd
edg cmnr,0,vihsd
"""bán thêm xì_ke hoặc làm đỉ đực ban_đêm nha""",1,vlsp
"""huu nghi""",0,vlsp
hép bi liu zia,0,vihsd
... thôi ra làm chai sting cho đỡ tức vậy . công lý chỉ là tên của một diễn viên hài .,0,vihsd
bú bình như tao có phải tốt hơn ko!,0,vihsd
"""cmt dạo lắm vl""",0,vlsp
tèo tèo tú joker ;))),0,vihsd
"""chúc bác béo của bảo_an snvv thêm tuổi mới cười nhiều hơn yêu_đời hơn và giảm béo đi chúc vậy thôi băng băng lê_thảo thương băng băng lê""",0,vlsp
"""duocgapidol""",0,vlsp
lại gáy haha,0,vihsd
có doanh thu thì nó vẫn kêu lỗ thôi,0,vihsd
cháu phì cười với con vi trùng du học      mà bác nói,0,vihsd
"""ngọc_miu xinh vl""",0,vlsp
clm =)),1,vihsd
"""chỉ cần có lí_do để bên nhau bao_lâu anh cũng sẽ đợi thưn em cô gái huy lê_gia đinh motivated""",0,vlsp
thật là một cảnh trò mèo,0,vihsd
"""hồ thị_nam anh tháng tốn tiền xem film vl""",0,vlsp
gửi lời thăm chúc sức khỏe nghệ sỉ dần.  tôi sẻ theo dõi thường xuyên,0,vihsd
hoa minaa thuyết phục cực kì!,0,vihsd
den chiu,0,vihsd
cố vấn cấp cao cho đàn c hó,2,vihsd
dương =)) làm gì kệ mẹ bạn,2,vihsd
người ta bán hàng kiếm tiền bằng công sức của người ta mà sao mấy bạn vào nói công an vào này nọ vậy trời... bớt khẩu nghiệp đi đời này không ai biết trước được chuyện gì đâu.,0,vihsd
"cái cap hơi gây war đó nha!vậy tui nói chương trình mấy người này nọ mấy người chịu không?nói gì thì suy nghĩ vào,xin lỗi chứ chương trình có duyên mà cmt đ có duyên thì dẹp hay im m* mồm cho xong!thân!!",2,vihsd
"""hoa rơi hữu_vạn sự tùy_duyên""",0,vlsp
bị môi a trang khoá ngay,0,vihsd
"""thanh_nam thì thế đắt vl""",0,vlsp
tôi xin video với,0,vihsd
cái loại người khốn nạn này mà ngồi trên công lý thì quốc gia ko còn gì nữa cả.vô luân vô pháp,1,vihsd
nhị thắng của chúng nó tất,0,vihsd
ông làm bố tôi hơi lâu rồi đấy' tùng sói said,0,vihsd
coppy anh3 clmm tao rip chet me may,2,vihsd
97 mà già như trái cà vậy trời?,0,vihsd
"""ôi đcm đéo thể tin đc bọn nó nguy_hiểm_vl""",2,vlsp
"""nđ toại""",0,vlsp
"quốc sư trần dần đổi màu quay về với cộng sản việt nam rồi ! ông đã nhìn ra sự thật vì chính nghĩa ko thuộc về cờ vàng ba que, họ là quân cờ của người mỹ thôi. độc đảng nó có cái hay của nó chứ ! mỹ xoá ván cờ bỏ rơi vnch thì phải ráng chịu thôi ! chuẩn ! kkkkkk",2,vihsd
phân biệt đc đó nhưng độ không đc thông minh vẫn như nhau thôi không cần so sánh :v,0,vihsd
khó vẽ nụ cười,0,vihsd
phùng ánh nguyệt phùng như quỳnh ngọc ánh yến lê triệu minh toàn kòy hạ anh làm đc không các bạn vào bờ thôi,0,vihsd
sốt là bị bệnh hả m.n,0,vihsd
"""phương hằng gài cho cố vô đi bạn""",0,vlsp
"""nguyen phuong minh to the group sinh_viên huế rao vặt nguyen lanh về sẵn màu nha khách lanh may quần phom rộng_rãi có viền cẩn_thận nha size kg mang vừa combo đủ màu""",0,vlsp
"""hoang nguyen lưu_đức hòa""",0,vlsp
được 2 cái,0,vihsd
chim sẻ đi nắng - hạnh đàn -tân lập - đan phượng .,0,vihsd
thèm bún real vl :)),0,vihsd
nguyên phạm.,0,vihsd
ncc,1,vihsd
"""đá kinh vl""",0,vlsp
"người việt chửi người hàn vì người hàn từ chối đón công dân của họ về nước, và đây là người việt!",0,vihsd
dell còn gì để nói :3,1,vihsd
thảo chăm tôn hẳng con cu tí hon của anh tịp,2,vihsd
chị học thức quá em yêu chị cưới em đi,0,vihsd
"""bích_hằngg quang pegan mẫu mới thun thái cho các đội bóng lựa_chọn size xl""",0,vlsp
chết với em =)))),0,vihsd
"""thanh_tra hq xem trên hội_khẩu nghiệp cười vl""",0,vlsp
"""lẽ khoe miết vẫy nê ta pass_ngay boctach detox thu về cho thím nào lên bill_nhập sỉ trong hôm_nay từ giờ đến chiều nhé inb cho thương ngay và liền hốt là tui hốt hen tuyển_đối_tác thân_thương thương thương""",0,vlsp
"""lắc kêu lắc kêu vl""",0,vlsp
quan chuc nha nc lam gi co tien ung ho..chj co tien chon duoi dat thoi...ko gjam gui ngan hang so bj lô.,2,vihsd
cc j zay :)),1,vihsd
"""mình thành_phố sao""",0,vlsp
rồi tôi biết rất thuyết phục rồi mà các bạn cứ làm tôi thấy thuyết phục hơn thế nhờ,0,vihsd
cả 2 cùng có lỗi mà biết ls dc cái số,0,vihsd
tú phạm anh =))),0,vihsd
kênh mới của abe nè ae nhớ sub cho thầy,0,vihsd
anh dag lm j ấy,0,vihsd
"i love you "" chu ca mo""  xuất phát từ đây nek",0,vihsd
khiếpp bình tĩnh thoii các bạn :<,0,vihsd
"""nguyễn_thuỳ linh để sắp_xếp nè ahihi""",0,vlsp
nhà tạo mẫu tóc độ mixi,0,vihsd
"""tiền không phải là tất_cả nhưng không có tiền thì vất_vả thế thôi""",0,vlsp
"""làm gì đã dk ngủ đâu""",0,vlsp
"""đho ruby phạm shared live video to the group chợ online hải phòng sún shop tặng đồng_hồ giá chỉ hahak""",0,vlsp
é hẹ hẹ sặc quâ bô ơiii,0,vihsd
hahaha,0,vihsd
anna nguyễn đeo tai nghe vào nghe cũng hay mà,0,vihsd
tiểu tiểu ko thích điều này,0,vihsd
cho mình xin video vs bạn ơiii!!,0,vihsd
tui cháu nguyễn xuân phúc  nè.,0,vihsd
hoàng t. quê vãi cả xếp,0,vihsd
đúng là tay nhanh hơn não.,1,vihsd
oke anh,0,vihsd
phương xuka chị xuất hiện trong vid kìa :),0,vihsd
"""kem tan mỡ ngân bình mom ơi mua hộp tặng nịt bụng hoặc mỡ trăn""",0,vlsp
khiep qua!!!! vo van hoa!!! dien.,1,vihsd
áo đẹp abe ơi,0,vihsd
con yêu nghiệt ở đâu trồi lên dậy,1,vihsd
nước hoa đểu lấy đâu ra xịn :))) hot girl méo gì nhìn xấu vkl thề :))),2,vihsd
... kiếm dùm tôi 1 bài nào ghi rõ họ tên nó dùm,0,vihsd
dc vl anh ơi,0,vihsd
anh kia said : mày không thấy bố mày đang ngủ à nhím :v kk,0,vihsd
đẹp trai thực sự nè,0,vihsd
"""mỹ hà lê chào_mừng bạn đã trở_lại""",0,vlsp
"""hàng quảng_châu bao da_mềm luôn nha""",0,vlsp
cực kì thuyết phục abe,0,vihsd
~ tốt nhất là cho dừng mọi hoạt động,0,vihsd
"""nhìn mặt nó tội vl""",0,vlsp
chuẩn anh,0,vihsd
được vãi đái nhờ,0,vihsd
"""hut hang""",0,vlsp
trần công luận cô ấy còn tổ chức đám cưới nữa cơ... hic..,0,vihsd
long duy đào,0,vihsd
"""khánh mông to vl""",0,vlsp
"""ngọc_tố linh dắt xe vô nhà rồi""",0,vlsp
con này nó tưởng nói chuyện vậy là hay mất dạy khốn nạn khẩu nghiệp con trai nó gánh,2,vihsd
"""anh bỏ_rơi em như_vậy chưa đủ hả anh xin_lỗi anh làm vậy cũng chỉ là muốn tốt cho em thôi tốt anh ngước lên nhìn em nè nhìn em coi có tốt không thì bây_giờ em đang có một cuộc_sống hạnh_phúc anh biết thế_nào gọi_là hạnh_phúc không em đừng có cố_chấp nữa thằng này làm gì đủ tương_lai mà lo cho em hả""",0,vlsp
